Flower,11,0 -2 0 3 -1,14,0 0,15,-1 0,118920
Flower,14,-4 0 1 3 3,11,1 -1,13,0 0,115059
Flower,15,8 5 2 0 1,16,1 1,17,0 1,119083
Flower,10,1 -2 -5 -2 -6,14,1 0,15,0 0,115898
Flower,8,1 0 -5 0 -5,15,0 0,16,0 0,115811
Flower,15,5 -5 2 3 5,17,1 0,16,-1 0,118987
Flower,12,2 1 -4 0 -4,14,-1 -1,15,0 0,119510
Flower,14,1 1 2 0 -2,15,-1 0,15,-1 1,116653
Flower,13,-2 -2 -4 -1 -5,13,1 0,16,0 0,118140
Flower,13,0 3 1 0 1,15,-1 0,16,-1 1,116834
Flower,12,-2 0 -1 -2 -4,15,0 0,18,1 0,119328
Flower,18,1 -2 3 1 -1,12,-1 1,18,0 0,119841
Flower,16,7 5 1 0 -3,16,0 0,16,0 0,120813
Flower,14,1 -1 -5 1 -5,11,0 -1,17,0 1,119648
Flower,8,2 -1 -4 0 -4,16,1 0,16,1 0,115719
Flower,7,1 -1 2 0 -1,13,0 0,17,0 -1,120611
Flower,13,3 3 0 -1 1,16,0 0,17,0 0,114430
Flower,15,3 4 0 -3 1,12,-1 0,16,0 0,113548
Flower,14,-3 -5 -7 0 -3,15,0 0,16,0 0,120386
Flower,11,2 1 -2 -1 -2,13,0 0,17,0 0,118160
Flower,14,2 0 -10 0 -1,17,-1 0,17,-1 1,114836
Flower,15,4 -2 3 1 -4,17,0 2,18,1 1,119291
Flower,12,2 -3 0 -2 -1,13,0 1,17,-1 1,118439
Flower,16,-2 1 -3 -3 -1,14,-1 0,15,0 0,120037
Flower,9,1 3 -1 1 0,13,0 -1,16,0 -1,114387
Flower,14,6 -1 -5 -1 1,15,-2 0,16,-2 0,116563
Flower,11,-2 3 -3 1 -6,16,1 0,16,0 -1,119393
Flower,14,2 -2 1 1 -2,13,0 0,17,0 0,115998
Flower,13,-1 1 0 0 -1,15,0 0,16,0 0,115036
Flower,12,4 0 -3 0 -1,14,-1 0,16,0 0,113389
Flower,12,4 -2 -3 1 -2,14,0 0,15,1 1,118119
Flower,11,1 -2 -2 -2 -1,16,0 0,17,0 -1,115352
Flower,13,0 1 -8 1 -3,15,0 0,16,0 0,120150
Flower,13,3 -2 -2 0 0,14,-1 0,15,0 0,119895
Flower,10,3 0 0 0 0,15,-1 0,14,-1 -1,119459
Flower,17,4 -2 0 0 -1,16,0 0,16,-1 0,115384
Flower,8,-4 1 -4 -1 -5,14,2 0,17,-1 0,121181
Flower,14,2 -2 1 1 1,13,-1 0,16,0 0,121140
Flower,10,2 0 -1 0 -4,14,-1 0,16,0 0,113241
Flower,17,0 5 -1 -2 3,16,0 0,16,1 0,113391
Flower,13,1 0 -2 -1 -3,15,0 0,20,-2 1,114380
Flower,12,2 4 -2 -1 1,12,-1 0,14,0 0,118188
Flower,14,4 1 0 -3 -3,15,0 -1,16,0 0,113254
Flower,10,-2 -2 1 3 1,15,1 0,16,0 0,115740
Flower,15,-9 2 1 4 2,15,-1 1,16,-1 0,113772
Flower,9,11 -12 2 -6 -2,15,-2 0,16,0 0,115616
Flower,14,3 2 -2 0 2,16,2 1,15,1 0,116138
Flower,16,5 1 0 0 -1,13,0 0,16,0 0,113513
Flower,9,-1 4 -3 3 2,15,0 -1,17,1 0,120018
Flower,19,2 -1 2 0 2,16,0 0,16,0 0,113417
Flower,10,1 -4 -4 0 -2,14,0 1,16,0 0,113528
Flower,12,0 -4 -1 2 -1,13,0 1,15,0 1,119215
Flower,13,8 -1 -2 -1 -4,14,-2 0,17,0 0,115506
Flower,14,-7 5 -1 -5 -1,12,0 0,18,-1 2,118694
Flower,17,5 4 1 -3 -2,15,1 1,16,1 0,114281
Flower,10,4 0 -2 -1 -7,14,-1 1,15,-1 0,118570
Flower,10,0 -1 1 0 -1,15,-1 1,18,-1 1,115077
Flower,10,5 -1 -5 1 -6,13,-1 0,17,0 0,120357
Flower,10,-3 3 -3 -2 0,16,0 0,19,2 -3,116386
Flower,11,-12 -1 2 1 -5,16,1 0,15,0 0,120233
Flower,14,1 2 5 2 4,15,0 0,17,1 0,120344
Flower,13,-3 6 4 3 2,14,2 0,17,-2 0,116728
Flower,13,-1 -1 -1 0 0,14,2 0,16,0 0,115994
Flower,16,3 6 -1 -1 1,16,0 0,17,0 0,116592
Flower,10,-3 3 -1 1 -3,14,1 -1,15,0 0,115606
Flower,4,-2 -1 -4 0 -3,16,0 0,16,0 0,120998
Flower,16,4 0 -1 0 0,14,-1 0,16,0 0,120031
Flower,19,2 1 1 1 2,15,1 1,17,0 0,116955
Flower,10,4 -2 -1 0 -8,16,0 0,16,0 1,114332
Flower,12,-6 4 2 -1 1,16,0 0,16,0 0,114025
Flower,15,3 -3 -5 -1 -2,14,1 -1,15,-1 0,116528
Flower,13,6 0 -2 -1 0,13,0 0,16,1 0,114577
Flower,8,4 0 -6 0 -5,14,-1 0,17,0 0,117099
Flower,14,-2 -2 -5 1 -7,14,-1 0,15,0 0,119584
Flower,17,5 -6 -3 1 -3,13,0 2,16,0 1,120423
Flower,10,3 1 -3 1 -3,14,0 -1,18,0 0,119202
Flower,15,-9 -1 0 -1 -7,14,2 -1,17,-1 -2,113445
Flower,13,15 2 1 3 6,16,1 0,17,0 0,114796
Flower,11,-6 9 0 1 4,15,0 0,16,0 1,115596
Flower,12,-2 0 -2 3 2,15,0 0,16,-1 0,119759
Flower,13,-2 3 1 -1 -3,14,0 -1,17,0 -1,115567
Flower,10,2 -1 2 1 0,16,1 1,16,0 0,114545
Flower,12,2 1 -11 0 -8,15,0 0,16,0 0,114905
Flower,15,4 -3 -2 -2 -2,15,1 -2,17,0 -1,117832
Flower,12,1 1 -5 0 -3,14,0 0,16,0 0,116060
Flower,11,3 -1 -16 0 -7,15,0 0,16,0 0,114756
Flower,11,5 -1 -3 -1 -3,13,1 -2,18,-1 2,118541
Flower,12,-4 2 1 -1 3,15,0 0,18,-2 0,113710
Flower,15,9 0 -1 -2 0,15,0 0,16,0 0,116634
Flower,10,3 2 -5 0 -5,14,0 0,17,0 0,118872
Flower,14,14 -3 1 -2 0,14,-1 0,17,1 0,114108
Flower,12,4 -3 -3 -4 -4,15,0 -1,16,0 0,118923
Flower,10,3 -6 -5 -4 -2,14,1 -1,16,1 0,117490
Flower,11,6 -4 1 0 -2,15,0 0,16,-1 0,115044
Flower,9,-1 0 -3 0 -5,16,0 0,17,0 0,121039
Flower,18,5 0 -1 1 2,15,0 -1,16,0 -1,119096
Flower,8,3 -1 -4 2 -4,15,0 0,17,0 -1,121145
Flower,14,0 1 2 -1 -1,18,-1 0,21,0 0,119204
Flower,12,2 4 -3 0 0,16,1 0,16,-1 -1,120477
Flower,13,5 -2 -4 1 -4,13,0 1,16,0 0,117334
Flower,9,-2 -1 -1 2 -2,15,0 2,16,0 0,114207
Flower,12,0 1 -3 -2 -3,12,0 0,13,0 0,113322
Flower,9,0 3 -6 -2 -6,14,0 -1,16,0 0,113950
Flower,12,-2 1 1 -2 1,11,1 0,15,0 0,116865
Flower,16,2 0 -2 0 -1,17,0 -2,17,1 -2,115187
Flower,16,5 4 0 -7 -1,15,1 1,17,0 -1,116017
Flower,8,-1 -1 3 1 0,16,0 0,16,0 0,118664
Flower,9,3 2 -3 2 -2,14,-1 -1,18,0 0,120789
Flower,10,-2 0 -1 2 -4,14,0 0,15,0 0,114125
Flower,14,2 -2 1 -1 -1,14,0 0,16,0 -1,120957
Flower,9,-3 1 -5 0 -6,15,0 -1,16,0 0,118891
Flower,10,1 -1 0 1 -1,13,0 -1,17,0 0,121036
Flower,10,-4 2 -3 0 -5,12,1 -1,17,0 0,115878
Flower,5,1 1 -1 -2 -4,14,0 0,18,0 1,118385
Flower,13,6 -1 -1 0 1,15,0 0,15,1 0,115801
Flower,12,5 1 0 -2 -1,13,-1 0,18,1 0,116974
Flower,17,0 0 -2 1 -2,14,-1 0,16,0 0,113382
Flower,11,0 1 -1 -4 -6,15,0 0,16,0 0,119258
Flower,14,0 1 -1 0 -2,15,0 -2,17,0 0,118791
Flower,15,3 0 0 -1 -2,15,2 0,15,2 0,118448
Flower,9,4 1 -2 -2 -4,15,0 0,17,3 1,118939
Flower,19,-2 -4 0 1 3,16,0 -1,19,2 -2,115413
Flower,9,2 1 -4 1 -3,15,0 0,16,0 0,120869
Flower,16,5 -6 -1 0 -1,11,0 1,16,0 0,118668
Flower,15,8 -6 0 -3 2,16,0 0,15,1 -1,119137
Flower,8,4 2 -5 1 -1,16,0 0,16,0 -1,117525
Flower,13,1 5 -1 -3 0,14,0 0,16,-2 3,115633
Flower,7,-1 -1 -2 0 -2,16,0 0,15,-1 0,116064
Flower,12,5 1 -4 0 -9,15,0 0,16,0 0,116423
Flower,13,-5 2 7 -4 -3,15,0 0,18,1 -1,118280
Flower,10,-3 1 -2 1 -2,16,0 0,16,0 0,115809
Flower,15,2 -1 1 0 -3,16,1 -1,17,2 -1,116463
Flower,6,0 -2 -6 -1 -5,16,0 0,16,0 0,120152
Flower,15,-1 2 2 2 -2,16,0 0,16,0 0,120240
Flower,14,0 0 -2 0 0,16,0 0,16,0 0,115395
Flower,7,9 3 -2 1 -2,15,0 0,17,0 0,115751
Flower,13,0 3 -2 0 -3,15,0 -1,15,0 0,118410
Flower,16,3 -2 0 0 0,12,0 0,16,0 0,116281
Flower,13,-7 4 -5 -2 -8,15,0 0,16,0 0,120581
Flower,15,7 -1 2 3 3,16,1 0,17,-1 0,119463
Flower,16,4 0 -2 0 0,15,0 0,16,0 0,114120
Flower,20,9 -3 0 0 -5,6,-7 2,19,4 0,117167
Flower,12,1 0 -3 1 -2,12,0 0,15,0 0,117080
Flower,15,3 2 -1 0 1,13,-2 0,16,0 -1,120658
Flower,15,5 -3 -2 -1 0,14,0 0,15,0 0,119339
Flower,15,5 0 2 -1 3,15,1 -1,17,-3 1,115240
Flower,10,2 -1 -5 -1 -11,15,0 0,15,0 0,118943
Flower,13,8 0 -2 1 -1,15,0 0,16,1 0,119987
Flower,16,7 -2 -1 -1 -1,11,-1 1,13,-1 1,117591
Flower,18,3 2 1 0 4,16,0 0,16,0 0,120768
Flower,15,12 2 0 -2 2,14,2 -1,16,0 0,115485
Flower,12,4 -3 0 -3 -1,14,0 -1,16,0 0,121098
Flower,11,-4 1 -5 -3 -2,15,-1 0,18,0 -2,119695
Flower,10,-1 0 0 -1 -7,13,1 1,18,-2 -1,114871
Flower,9,0 1 -5 -2 -5,14,1 0,17,-2 0,116794
Flower,11,3 -5 3 3 2,15,-1 0,16,-1 1,119745
Flower,20,3 1 1 1 0,11,1 1,19,0 -1,118431
Flower,9,-2 3 -5 1 -5,15,0 -1,16,0 0,117810
Flower,6,4 -3 -3 0 -3,16,0 -1,16,0 -1,119089
Flower,16,0 1 0 0 0,15,0 0,17,0 0,115160
Flower,8,0 2 -4 2 -4,14,0 -2,16,1 2,116523
Flower,16,2 -1 0 -1 -3,16,0 0,17,0 0,115607
Flower,14,-1 -4 -2 1 0,15,-1 0,16,0 0,116933
Flower,14,-1 -3 -1 -1 0,14,0 0,17,-1 -1,120883
Flower,15,-3 0 -2 2 0,16,-2 1,14,1 -1,115220
Flower,16,-1 0 2 2 1,16,0 -1,18,0 0,119132
Flower,23,1 1 1 -2 2,15,0 0,17,0 0,114074
Flower,18,3 1 1 0 0,15,0 0,16,0 0,115599
Flower,15,3 3 -1 1 -2,17,0 1,16,1 1,119223
Flower,18,1 -5 0 1 5,17,2 0,17,1 1,113454
Flower,16,1 0 -4 -2 1,16,0 0,18,0 1,116286
Flower,15,7 -2 -3 4 -4,16,0 0,16,-1 0,117836
Flower,14,0 0 5 0 -19,14,0 0,18,0 0,119273
Flower,13,7 1 -1 1 -1,15,-1 0,16,0 0,116468
Flower,16,1 3 -7 -4 -8,10,0 0,17,0 0,116046
Flower,14,1 -4 -1 0 -5,15,0 0,17,0 0,116660
Flower,16,10 -2 0 -2 1,15,1 -1,16,1 0,116504
Flower,15,0 0 0 0 -6,14,0 -2,15,1 0,120964
Flower,13,5 7 -5 -2 -4,15,0 -1,16,0 0,119168
Flower,13,3 0 -6 0 -4,14,0 0,16,0 0,114225
Flower,13,6 0 3 -1 -1,16,1 0,17,0 0,113909
Flower,10,-2 0 0 0 1,15,0 0,16,0 0,116483
Flower,12,-1 8 -4 -1 -3,15,0 0,16,0 1,113575
Flower,10,1 2 -4 0 -4,16,-1 0,16,-1 2,115880
Flower,17,3 0 -2 -1 -1,13,0 0,14,1 -1,117207
Flower,18,6 -5 3 -3 3,15,0 -1,15,1 1,120261
Flower,12,2 -2 -2 1 -6,16,-1 0,15,1 1,117595
Flower,16,2 -1 -1 1 0,12,-1 0,16,0 0,119227
Flower,11,-2 -2 -6 0 -6,15,0 0,16,0 0,119308
Flower,15,6 -2 -4 0 -1,17,1 0,18,1 1,120422
Flower,14,3 2 -5 2 -3,13,0 0,15,0 0,114215
Flower,13,-5 -1 -1 1 -2,16,0 0,16,0 0,114850
Flower,15,1 2 1 -2 -1,14,0 0,17,0 1,115417
Flower,13,2 1 -1 3 -2,14,1 0,16,0 0,113968
Flower,6,2 -7 2 0 -1,15,-1 1,18,1 -2,119445
Flower,8,3 4 -2 2 1,15,0 0,12,-1 -1,116558
Flower,14,9 0 -2 -2 0,16,-1 0,16,0 0,118402
Flower,9,1 2 -2 -3 -1,13,-1 -1,16,0 0,114459
Flower,14,-1 2 2 1 2,15,1 -1,17,-1 1,113971
Flower,14,2 8 -3 1 1,15,0 0,17,1 1,118537
Flower,11,-2 -1 -1 -2 -5,16,0 0,17,0 -1,117622
Flower,17,-4 -1 -4 0 -8,11,1 0,17,-1 0,115335
Flower,9,0 1 1 1 -9,14,0 0,16,0 0,116185
Flower,11,1 -2 -4 2 -4,14,0 1,15,0 0,119182
Flower,10,6 -2 1 -1 2,15,0 0,16,0 0,120919
Flower,13,2 -1 -5 1 -2,16,1 0,16,1 -1,117759
Flower,14,2 -4 3 -8 11,15,0 0,16,0 0,114140
Flower,12,0 -1 -3 2 -1,16,-1 0,16,0 0,116754
Flower,14,3 -2 0 -1 1,14,2 0,20,0 0,116308
Flower,13,5 0 -2 5 2,13,-1 -1,16,0 0,119634
Flower,7,1 -1 -7 1 -4,16,0 0,17,-1 0,116488
Flower,9,3 -2 -3 0 -3,15,0 0,15,0 0,117984
Flower,15,8 1 1 1 5,15,0 0,17,-1 0,116519
Flower,5,-1 -2 -5 4 -4,17,0 0,16,0 0,115391
Flower,12,5 2 -1 -1 -3,15,-1 0,16,0 0,117593
Flower,13,0 -1 -2 -1 -2,14,1 0,14,0 0,119551
Flower,9,-1 -1 -4 0 -1,14,1 1,15,0 0,118253
Flower,10,0 4 -3 1 -8,16,-1 0,17,0 1,115188
Flower,15,-1 -2 0 5 1,16,-1 0,15,-1 0,116364
Flower,8,3 4 -5 3 -9,15,-1 0,18,0 1,118799
Flower,14,0 0 0 0 0,17,0 0,18,0 0,114146
Flower,10,2 -2 -4 -2 -2,15,-3 2,19,-3 1,116752
Flower,11,-3 -1 -2 -1 -11,16,-1 0,17,-2 0,115336
Flower,9,-2 -1 0 2 -5,15,0 0,16,0 0,118067
Flower,21,3 1 -11 0 -3,10,-2 0,15,0 0,113473
Flower,18,0 -1 -2 1 0,12,0 0,15,-1 0,120424
Flower,17,-4 4 -1 0 -1,14,-1 0,16,-1 0,114958
Flower,13,6 -4 1 3 2,15,0 0,15,-1 1,113845
Flower,17,-4 1 0 1 -4,15,1 0,16,0 1,114049
Flower,14,-2 -3 -1 0 1,13,0 0,15,0 0,118201
Flower,7,2 -1 0 -2 0,15,0 1,16,0 -1,119491
Flower,16,-3 2 -2 3 1,17,1 1,17,1 1,120899
Flower,11,7 -1 1 -2 -5,15,0 1,16,0 1,119114
Flower,15,2 -1 -1 1 -3,14,0 0,17,0 0,120815
Flower,14,-5 -6 1 -6 -1,15,1 1,17,0 0,119309
Flower,17,5 -5 -1 -2 -2,10,-2 3,15,1 -3,119782
Flower,9,4 4 -2 1 0,16,3 0,17,1 0,116506
Flower,13,6 -1 -6 1 -6,17,1 0,17,0 0,117932
Flower,14,3 0 -3 -1 -1,12,-1 0,15,0 0,119700
Flower,8,4 3 -5 1 -5,15,-2 0,17,1 0,119812
Flower,10,5 -1 -4 -1 -1,14,-1 0,17,3 0,118950
Flower,12,-10 6 1 -5 -3,14,1 0,18,0 1,114284
Flower,15,0 3 -6 0 -5,12,-1 0,17,0 1,115651
Flower,12,2 2 -3 2 0,14,-1 -1,17,1 0,120659
Flower,13,1 -2 -2 -2 -4,16,0 0,17,0 0,113713
Flower,14,6 4 -2 -2 -4,15,0 1,16,0 2,119519
Flower,14,15 -2 1 1 -2,15,1 1,15,-1 -1,116689
Flower,14,0 1 0 1 -2,11,1 0,15,1 0,118277
Flower,11,0 -2 -2 2 -2,14,0 1,15,0 -1,118210
Flower,13,-11 2 -2 0 -1,13,0 -1,19,0 0,115363
Flower,13,3 0 -2 0 -1,12,-1 1,15,0 0,118919
Flower,17,5 3 5 5 -4,15,0 0,16,0 0,121189
Flower,11,0 2 2 0 -1,15,-1 0,21,-1 -1,114987
Flower,13,2 5 -2 1 -4,14,0 1,16,0 0,120116
Flower,13,-1 0 -1 3 3,16,0 0,18,0 1,118356
Flower,13,0 -1 -4 -2 -1,14,1 0,15,0 0,117517
Flower,16,4 2 3 0 -2,18,2 1,17,1 0,120933
Flower,12,7 -8 -1 0 2,13,1 3,20,-1 -5,115613
Flower,8,1 0 -6 -1 -2,15,0 0,16,0 0,117154
Flower,15,1 1 -2 -1 -5,11,0 1,18,-2 0,113787
Flower,13,3 2 -6 -1 -2,15,1 -1,17,1 -1,119675
Flower,16,-3 -2 5 1 4,13,-1 1,20,1 -1,118042
Flower,13,3 -7 0 2 0,12,-1 2,18,0 1,121103
Flower,21,-5 2 1 2 1,15,-1 0,16,1 0,115820
Flower,14,-1 -2 -1 -2 -1,14,1 1,16,0 0,115680
Flower,5,0 -1 0 0 -1,15,0 0,17,-1 0,117124
Flower,15,1 0 0 -3 -2,12,0 -1,13,0 0,120258
Flower,16,4 1 -2 -1 0,13,-1 1,14,0 1,115003
Flower,13,1 -2 -5 -1 -2,15,-1 0,17,-1 0,117281
Flower,14,2 -1 -3 -3 -4,13,0 0,14,0 0,113996
Flower,13,4 -6 1 0 -1,13,-1 0,16,0 -1,113577
Flower,14,7 -4 0 -2 -3,15,0 -1,16,-1 0,117125
Flower,11,1 -1 -4 -1 -7,16,1 0,16,0 0,116551
Flower,9,3 3 -3 2 -3,14,0 -1,17,-1 0,120105
Flower,17,-16 0 -2 0 5,16,1 0,16,-1 0,118348
Flower,18,1 1 2 -1 0,16,0 0,19,0 0,117354
Flower,13,-4 3 -3 -1 1,13,0 0,16,-1 0,119376
Flower,18,-1 -3 -5 -2 -2,14,0 0,16,0 0,118430
Flower,13,-3 4 2 -2 2,11,1 -1,17,-3 0,118650
Flower,18,5 -3 0 2 -2,16,0 0,16,0 0,116499
Flower,16,-5 -1 3 0 -1,14,1 0,15,1 0,118018
Flower,11,-3 -2 -4 1 -2,12,1 1,18,0 -1,115686
Flower,14,2 -1 -1 -3 -1,15,1 0,16,0 0,116421
Flower,17,2 -1 4 -1 1,17,2 0,18,1 0,121101
Flower,10,-6 -1 0 3 -2,14,0 0,15,-1 0,113350
Flower,11,-1 -1 -1 1 0,13,0 0,14,0 0,113484
Flower,17,2 -6 2 1 0,14,1 -1,16,0 0,118896
Flower,12,0 0 -4 -1 -6,14,0 0,16,0 0,117385
Flower,16,4 1 -1 4 1,16,1 1,16,1 0,116609
Flower,15,2 -3 -2 0 -3,16,0 0,16,-1 0,115956
Flower,11,-2 -4 -1 1 1,16,1 1,15,0 0,119976
Flower,14,8 2 -1 0 1,16,-1 0,16,0 0,120061
Flower,11,0 1 -2 0 -3,13,0 0,15,1 0,120896
Flower,11,-3 -2 -3 0 -3,13,1 0,15,0 0,117101
Flower,17,5 -2 2 1 1,15,0 1,16,1 0,113356
Flower,14,0 2 -1 0 -1,14,0 0,15,-1 0,118935
Flower,16,4 -2 0 3 -4,13,0 -1,17,0 0,120490
Flower,13,2 1 -3 0 -4,14,1 -1,18,-4 2,120338
Flower,11,-2 -1 -6 -1 -6,15,1 0,16,0 1,115139
Flower,12,0 -5 -4 -1 -5,11,-1 3,18,0 0,120525
Flower,12,-1 1 -1 -4 -1,14,0 -1,17,0 0,116569
Flower,15,-3 -1 -2 -2 1,15,-1 0,16,0 0,118242
Flower,14,-2 4 -5 0 -3,17,0 2,18,-1 1,118998
Flower,13,5 6 4 -3 -1,15,0 0,16,0 1,113262
Flower,16,1 -2 2 2 3,16,0 0,21,-1 -1,117468
Flower,14,-3 9 -4 2 -8,11,1 -4,16,0 1,115837
Flower,11,-1 -7 2 0 -2,14,-1 1,15,0 1,118396
Flower,12,2 0 1 0 1,16,0 0,16,0 0,115908
Flower,12,1 0 -7 1 -2,14,0 1,16,0 1,114177
Flower,14,7 2 -4 1 -1,13,-2 -2,14,1 2,114718
Flower,13,0 0 -6 1 -2,12,-1 -1,18,0 -1,116729
Flower,16,-5 3 2 0 1,16,1 0,19,-2 0,118819
Flower,14,4 -1 0 1 -2,15,0 1,16,1 -1,113962
Flower,14,1 1 -4 3 -3,15,0 0,16,0 0,116846
Flower,14,5 -1 0 -1 -4,13,-1 -1,16,0 0,117374
Flower,22,6 2 0 1 3,14,2 0,16,0 0,114785
Flower,11,8 2 -2 3 2,13,-3 -1,16,0 0,116237
Flower,11,3 0 -2 2 0,14,0 0,15,0 0,115257
Flower,8,7 0 -3 -1 -6,17,1 0,17,0 0,120841
Flower,15,-5 -1 -5 0 8,17,1 0,18,1 0,115978
Flower,20,0 6 -4 1 1,14,-1 1,16,1 -1,115408
Flower,13,0 1 -5 -1 -2,14,1 0,16,0 -1,120096
Flower,11,-1 -5 -6 1 -6,13,0 1,17,0 -1,114154
Flower,9,4 -2 -5 2 -3,14,-1 0,16,0 0,116800
Flower,13,0 -2 -2 1 -4,14,0 0,16,1 1,118252
Flower,10,6 -3 -1 -2 -2,14,-1 0,16,0 0,121104
Flower,13,3 -1 -1 0 2,15,1 0,15,1 0,118391
Flower,12,0 0 -1 -3 -3,12,0 0,16,0 0,114144
Flower,15,8 -1 7 -4 2,16,1 0,16,1 0,119042
Flower,14,-4 0 -1 0 5,15,-1 -1,15,-1 -1,120194
Flower,15,-8 3 -1 2 -5,10,2 0,19,0 0,118735
Flower,17,2 -1 1 1 1,16,0 0,16,0 0,114444
Flower,13,0 -4 0 5 1,13,0 1,15,0 0,118399
Flower,14,3 2 -1 2 -1,17,0 2,16,-1 0,117627
Flower,12,2 1 0 1 -1,14,0 0,15,0 0,117869
Flower,16,3 1 0 -2 0,14,0 0,15,0 -1,115504
Flower,9,2 0 -3 -3 -2,14,0 0,15,0 0,119728
Flower,15,0 0 -3 1 -3,13,0 0,17,0 0,116480
Flower,12,3 0 -5 0 -4,14,-1 1,16,0 1,114738
Flower,7,2 0 -4 1 -7,14,0 0,15,0 0,117529
Flower,13,4 -1 -1 3 0,13,-2 0,12,-2 0,120097
Flower,13,3 1 -2 2 0,10,-1 0,19,1 1,118677
Flower,13,-7 0 -3 0 0,16,1 0,16,-2 0,114403
Flower,13,8 3 1 -3 1,14,0 -1,15,1 0,120393
Flower,16,0 2 -1 0 1,14,4 1,16,1 0,118167
Flower,8,-1 1 -5 0 -7,16,0 0,16,0 0,115612
Flower,11,3 4 -2 -1 -1,16,-1 -1,17,-1 0,117070
Flower,14,1 1 -3 1 -2,15,0 0,14,0 -1,116526
Flower,7,-1 -5 -2 -2 -4,16,0 0,15,0 1,120713
Flower,6,-5 -2 -4 3 -5,15,1 0,16,0 0,113642
Flower,8,-4 0 0 -1 -7,18,0 -4,18,-2 -1,118545
Flower,13,-1 -2 -1 0 -1,15,0 0,15,0 0,118598
Flower,11,6 -1 -3 0 -8,15,1 0,16,0 0,114372
Flower,21,-3 1 0 -1 2,16,0 0,14,-1 0,114400
Flower,14,3 0 -1 -1 1,12,-1 0,15,0 0,116783
Flower,16,5 1 2 1 2,15,0 0,17,0 0,117000
Flower,12,-2 2 -1 -1 -1,16,0 0,17,-1 0,113646
Flower,11,-1 0 -2 -1 -3,14,0 0,15,0 0,115744
Flower,6,4 -1 -3 1 -6,15,-1 0,16,1 0,113244
Flower,18,5 2 1 -1 4,16,1 0,17,-1 -1,119111
Flower,14,2 -1 -2 0 1,13,-1 -1,15,-1 -1,113392
Flower,8,-2 0 -3 3 -3,13,0 0,16,0 0,114437
Flower,16,0 -1 1 -1 0,13,-1 0,15,0 1,117491
Flower,15,7 -2 4 -1 1,15,0 -1,19,-1 0,117872
Flower,11,-3 -8 -1 5 1,12,1 2,17,0 -1,119921
Flower,4,-1 0 -5 -2 -5,16,0 0,16,0 0,114726
Flower,8,3 1 -6 -1 -7,13,-1 0,17,0 0,120292
Flower,11,-2 0 -3 0 -2,12,0 -1,17,0 0,121170
Flower,15,1 1 -1 0 0,16,1 -1,16,0 1,113676
Flower,11,3 -2 -2 -1 0,15,0 0,16,1 0,120765
Flower,16,5 0 2 1 -1,15,0 0,16,0 0,119290
Flower,15,1 -4 -3 -1 -3,12,-1 0,17,0 0,117747
Flower,14,4 -2 -3 2 -4,16,0 1,19,0 0,113942
Flower,13,-2 0 -2 -2 -6,14,0 0,20,0 0,121142
Flower,8,0 -6 -2 0 -4,15,0 1,15,0 0,117336
Flower,13,-1 -3 -3 1 -2,14,-1 -1,16,-1 0,114783
Flower,16,1 3 -1 1 -5,15,-2 0,17,0 0,120050
Flower,14,2 -3 1 -1 2,14,-1 0,15,0 -1,119983
Flower,13,5 -3 1 3 -2,15,1 1,17,1 -1,115279
Flower,14,3 -3 0 2 1,15,1 0,17,2 0,117945
Flower,15,1 3 0 0 -1,16,0 0,16,0 0,118125
Flower,18,5 2 6 -1 5,14,0 0,20,-1 -2,114677
Flower,11,-2 -2 4 -3 -2,15,0 1,15,1 0,113550
Flower,9,0 4 -5 1 -4,15,0 0,16,0 0,113956
Flower,11,5 2 3 -2 -1,15,0 0,15,0 0,116907
Flower,13,2 0 -3 -1 -4,17,0 0,16,0 0,118866
Flower,9,2 -3 -3 0 -12,14,-1 0,16,0 0,119562
Flower,13,-3 1 0 -2 0,15,0 0,15,-1 0,113788
Flower,17,-2 -2 1 0 4,17,0 -1,18,2 -1,116055
Flower,13,0 10 -5 0 -1,15,0 0,16,0 1,119676
Flower,17,-1 3 4 -3 6,16,2 -1,15,1 -1,114292
Flower,7,4 -1 -1 -1 -6,15,-1 0,15,0 0,117234
Flower,11,-2 -3 1 -2 -4,15,2 0,16,0 0,120572
Flower,11,4 2 -12 0 0,16,0 0,17,-2 1,117191
Flower,12,0 0 1 3 -4,15,0 1,17,1 1,114439
Flower,15,-1 3 3 -5 1,17,0 0,18,1 -1,113725
Flower,16,2 -1 -1 -1 0,14,0 0,14,0 0,120207
Flower,10,0 -1 -3 1 -8,12,0 0,16,1 1,113406
Flower,10,5 -1 -3 0 -1,14,-1 0,14,0 0,114469
Flower,12,6 1 0 1 -3,14,-1 0,15,0 0,114283
Flower,15,16 1 0 2 2,15,3 0,15,-1 0,114143
Flower,13,-4 -1 -1 -2 -9,16,-2 0,16,1 0,120594
Flower,14,2 -4 -4 0 -4,15,0 0,16,0 0,115709
Flower,14,11 4 -2 -5 3,16,1 -2,16,1 -1,116584
Flower,12,-1 -3 -3 -3 -2,13,1 -1,17,1 0,115141
Flower,14,1 -1 1 -2 -4,16,-1 0,16,-1 1,119272
Flower,12,-4 -5 0 1 -6,16,0 0,16,-1 0,119831
Flower,12,1 1 -2 0 1,15,0 0,17,-1 0,115175
Flower,15,3 0 -2 -1 0,16,1 0,16,-1 0,120481
Flower,14,6 2 -3 2 -1,17,0 -1,17,1 0,113590
